-0.94716,1.6504,1.0939,-0.18972,0.28799,-1.1265,-1.6121,-0.15658,-0.36709,0.93189,0.4145,1.9424,-1.707,1.6084,1.0337,0.10097,-1.579,-0.22429,0.71626,-1.9825
0.36706,0.96249,2.2267,-3.729,1.024,1.0168,0.91318,0.47826,-0.32918,0.1267,0.73995,-1.1843,1.8707,-0.68881,-2.7625,1.7798,0.85008,-0.36774,1.0273,0.039733
1.0649,-1.1511,1.0028,-1.4135,1.2699,-0.81465,1.3626,0.18886,-1.4242,0.34818,-2.1139,2.437,0.86894,-0.37538,-0.80511,-0.47841,-0.38877,-0.049239,-1.1743,-1.5447
-2.0307,2.7722,1.5632,-0.58566,1.4367,1.4832,2.2278,-0.50449,-2.1505,0.13598,-1.0345,2.1802,-1.5207,-0.69245,0.53906,1.4006,-1.3388,-0.35765,0.088329,0.51039
-2.5206,0.35718,-0.082027,-0.2001,0.87241,-1.0017,0.066251,0.99107,0.017609,0.31533,-1.3415,1.7612,1.0784,-0.58306,0.2785,0.80205,0.14377,1.4852,-1.9981,-1.4961
-0.85865,-2.6632,-0.5805,0.0018923,2.2614,-1.3326,-0.98062,0.48993,-0.48757,-0.29507,0.96346,-0.10582,0.0056639,0.62885,1.3161,-0.27828,1.5492,0.093015,-2.3659,0.82599
0.38204,0.81538,-0.83189,-0.18595,1.0805,-0.57297,-0.31334,-0.22517,-0.77514,0.86048,0.9696,-0.25471,1.8903,-1.7993,-0.17368,-2.2385,0.82774,1.5104,0.083333,-0.26553
0.70682,0.82214,0.17965,0.26802,-0.29942,0.015164,0.77447,1.4069,-1.682,0.13423,-0.70696,-0.89482,0.67998,-0.4534,-2.4043,-1.5549,-0.35216,-0.81961,1.0149,-0.11515
1.7521,-1.2965,-1.4315,2.1671,-1.8364,0.46483,0.68245,-0.1768,0.21433,0.17971,-0.32502,-0.52182,0.22726,-0.11445,-0.2877,-0.55772,0.88039,-1.4739,-0.13077,0.040344
0.51111,1.8398,-0.57739,0.63205,1.2688,-1.3823,1.0497,-0.089394,-2.2747,-0.26139,1.7987,0.79803,-1.4092,0.092022,1.107,-2.2384,0.11109,-0.17518,-0.66837,-0.020126
-0.35466,-0.41185,-0.46223,0.404,-0.031526,0.28027,1.0099,2.1443,-0.071938,-1.457,1.3736,-2.0484,-0.10016,1.2615,-0.012376,0.0016403,0.25854,2.1575,-1.1004,-1.4881
-2.7239,0.98861,0.74351,0.85187,-0.66317,-0.90328,1.4753,-0.02451,0.19715,1.4492,-1.6219,-1.0396,-0.92913,-0.97702,-0.5841,-1.1532,0.72902,0.16577,0.81781,-0.30951
-0.79106,0.8538,0.5584,-2.0128,1.2784,0.57107,1.458,-1.0868,-0.33088,-0.61787,0.68533,-0.6088,1.0687,-1.7647,0.06271,-0.32543,1.1597,-1.9088,-1.1628,0.39146
0.81243,-0.52956,-1.4699,1.7946,0.21474,-0.4812,-0.91854,0.9129,1.6463,-0.93056,-1.1343,1.7246,-1.1152,-1.6943,2.3364,-1.7082,-0.57155,1.4337,0.32738,-0.76293
1.8963,-2.3776,-2.6783,1.8354,-0.55254,1.0562,-0.093723,-1.1474,0.064412,0.12416,0.95827,-1.3496,-0.056919,-0.87924,-0.20279,1.1845,0.51739,-1.0286,2.7932,-2.4197
-0.34693,-0.46777,0.79449,-0.093849,0.68848,-0.044593,0.63688,-1.7031,0.051307,1.1202,-0.37519,0.90783,1.1124,1.5752,-0.66636,-1.1338,1.7014,-0.36912,-0.64864,1.6326
0.96192,-0.50197,-1.5013,1.5704,-0.56505,-1.1917,1.149,1.3174,0.035697,0.64277,0.079441,-0.78612,-0.062427,-1.3539,2.7519,-1.7471,0.15851,-0.87106,-1.0832,0.44026
-0.80686,0.78095,0.41179,-1.2859,-0.31986,2.8921,0.56723,-1.2443,-0.015227,2.181,-0.064903,0.94233,-1.7784,-0.79884,0.61019,1.4733,0.013533,0.25645,-0.81404,-0.37817
-1.4734,-0.80885,0.80761,0.81316,0.73202,-1.6468,3.1456,0.77401,0.12491,-0.69706,1.7925,1.0486,-1.2744,-2.2452,0.66404,0.55135,-0.18138,-2.2282,-1.337,1.1158
-2.1859,1.0169,2.5907,-0.79899,1.1118,-1.2226,0.15626,2.2712,0.7348,-0.39573,-0.70533,-0.13932,-2.1639,0.58805,0.66495,1.8214,-0.17102,1.1313,-1.0071,0.51429
-0.46266,0.64473,-0.93936,1.7287,-0.60437,0.099542,0.54791,-0.0031821,0.68532,0.92374,-1.1458,-0.047028,-0.47179,-0.24628,0.37157,-0.46725,1.6865,-1.249,-0.30788,0.7233
-0.33597,1.0406,-2.7506,2.6551,-1.0305,-0.062519,2.0223,-0.88884,-0.37993,-0.46859,-0.30863,-1.1893,1.1055,-3.0984,1.3313,0.34485,-1.327,-1.0107,-1.1123,0.25653
-0.59528,0.39832,-0.030926,0.1811,-0.18153,0.8601,0.73602,0.044091,-0.017345,-0.57014,-0.5767,0.60317,0.44863,-0.49261,-0.41715,-1.4036,1.038,1.291,-0.48645,0.095689
-2.0174,0.8914,4.6748,-2.577,2.5772,0.17784,0.65958,0.70695,-1.5873,0.71167,1.617,-0.092138,0.50203,0.53145,0.16533,-1.381,-0.25583,1.6575,-0.47017,-1.2304
1.8995,0.54934,-1.3343,-2.0119,-0.38565,-0.62145,0.099809,-0.40303,-1.3874,2.1572,0.097945,-0.393,1.0775,0.81914,-2.0355,-0.15517,-0.90895,0.34156,0.29225,1.5162
-1.0785,1.8667,0.80463,-1.4021,-1.2005,0.043591,1.2307,-0.50307,-0.88623,0.58439,-0.8416,-0.67434,2.5318,-1.839,-2.3456,1.988,-0.22842,-0.034474,1.5801,1.031
0.5565,1.2476,-2.6305,0.69626,1.3103,0.76504,0.54569,-0.55039,1.8845,0.86866,-0.95315,1.1768,-1.5711,0.85488,-0.95045,1.1285,0.42463,-1.4989,-0.24937,0.93219
2.5346,-3.1208,-1.4863,2.46,-2.6908,2.0341,-0.50742,1.0588,0.73414,0.15535,0.24204,-0.25412,-0.091418,1.4511,-1.0633,-0.36721,1.0952,-0.92097,-0.21462,0.64121
2.1882,-0.20153,-0.069413,-0.43709,-0.53792,1.0012,1.3849,-0.47142,-0.86643,1.1651,-0.087221,-0.21809,2.7541,0.085459,-1.8538,-0.88801,1.1027,-0.61329,-0.80655,1.4003
-1.9212,2.8385,0.51501,-1.6659,-0.21377,-0.88002,-0.67804,1.2345,0.67191,2.383,-2.64,0.83569,1.5024,-1.278,0.75012,-0.81889,-0.37933,1.6196,-0.0068517,-2.3487
