-0.21277,-0.016538,1.3196,-0.83294,-1.2756,0.17048,1.4031,-0.35222,-2.2897,1.4013,2.3233,-0.742,-0.094448,-0.69502,-2.1831,0.038378,-0.96575,-0.42735,-0.088422,-1.2544
-0.76441,-1.7663,-2.0188,-0.29611,0.015665,-1.7944,-0.60696,1.5768,0.11363,-1.0988,0.34953,-1.3449,0.16221,-0.13156,0.60188,1.1771,-2.3192,5.083,1.4431,0.35228
1.625,0.22195,0.49996,-0.27217,-2.2139,0.91217,-2.6308,0.21353,-0.19872,1.6938,-0.79232,-1.7438,1.0741,1.2817,-0.70555,-1.2065,1.2778,-1.5439,2.107,-2.1567
0.98014,-1.3158,-1.3752,2.4886,1.4742,2.1113,-1.641,0.34552,-1.9879,-0.08359,0.60763,-0.22022,-2.4572,1.8433,0.84968,0.29372,1.7617,-0.057592,0.40414,-0.27084
2.1347,1.0149,0.94234,-0.05434,-1.8128,-0.64728,-0.23543,2.9535,0.31654,0.93053,0.11987,-0.44369,1.0924,-1.5925,1.3401,-1.1787,-1.5639,0.87138,0.77493,1.3975
1.206,-0.51782,0.22548,1.4551,1.7909,-1.9986,-0.41147,1.8851,0.65309,0.15891,-1.9045,0.50391,0.27891,0.85123,1.0721,2.0506,-0.78026,1.4338,0.39266,0.48422
-0.12622,0.40223,0.62851,-0.20976,0.19071,1.3354,-0.42164,-0.25342,-0.7832,3.2258,1.8221,-2.3683,-1.5685,2.9184,1.6471,-0.37481,0.016791,0.33964,-2.3016,-0.82952
1.0577,-0.37933,-0.51987,-0.27474,-0.4683,1.5326,2.3035,0.096321,0.18088,0.64936,0.0029712,-0.28138,0.85591,-1.915,-0.016378,-0.44157,0.89856,-0.33166,-1.3544,0.13308
2.8981,-0.80437,-0.72951,-0.45875,-0.050073,-1.2357,-1.1446,0.45129,-0.15841,0.55671,0.52526,-1.0542,0.10192,-1.214,0.43423,0.13462,-1.2248,-1.1693,1.1504,0.90559
-0.20159,-0.88366,-0.9653,1.3818,-2.4409,-0.33185,1.2194,1.5614,-1.1615,-1.7215,-1.8639,0.8478,0.69725,-0.27292,1.2536,1.6148,-3.0455,0.082625,1.6838,1.1538
-1.7943,-0.084743,-0.069654,0.46215,0.12201,0.86602,-0.28861,0.066027,0.013118,0.34904,1.794,-1.8153,-1.489,0.97657,-0.21076,-1.2182,1.6108,0.26346,-1.7598,-2.0747
-0.67223,-1.8353,-1.1768,1.1683,-2.2333,-2.7723,1.5752,2.6866,0.16954,-3.4689,-1.9031,2.3738,1.2857,-1.9687,2.3065,1.6213,-2.8572,2.6238,0.12438,1.6516
-0.90205,-0.38401,-0.96294,-1.2865,-0.50126,2.8335,0.79934,-1.1649,0.29929,-0.3972,-1.1136,-0.40979,0.212,-0.29014,-1.9783,-0.37459,3.1337,0.01053,-2.3579,-0.58443
0.55548,-2.8689,2.9335,-0.22614,-2.3688,-0.82534,-0.14769,-2.8572,-0.5125,0.83737,0.1053,0.64327,-0.53582,1.7448,0.44477,1.6468,-0.095664,-3.8049,1.6521,0.19234
1.4251,0.12964,-1.6068,0.23886,-0.99446,0.21964,1.8919,0.4083,-0.46787,0.080178,-1.2038,-0.82688,-0.0011921,0.57988,-1.1013,1.6985,0.56309,-1.429,0.208,0.80305
0.34067,1.5482,0.59783,-2.9036,-0.48568,0.77272,-0.97314,-2.1187,-0.70638,2.497,1.6338,-1.7477,-1.6022,0.031498,-0.82884,-0.85757,0.669,0.56072,-0.63206,0.054204
-1.4277,-0.24275,-0.41651,-0.26427,0.072597,-1.2315,1.34,-1.3034,0.14674,-0.74639,-1.5209,1.2101,0.75622,-1.5795,0.66303,0.39347,-0.78758,-0.2173,-0.36654,2.7636
2.86,-0.078637,-2.4978,-1.4289,-0.51199,4.2056,0.95071,-0.10371,2.1915,-2.4984,1.0981,-2.272,-0.31262,0.90204,-2.9911,-2.1061,1.9039,-0.25972,1.9344,-1.2703
0.37735,-0.19239,-2.0528,0.22403,-1.2276,-0.13041,-0.25835,1.1686,-0.71571,0.14332,1.1908,1.0604,-1.6428,-0.14698,1.8645,0.023439,0.20032,0.32832,1.6165,0.83019
1.4754,1.0925,-3.4885,0.038592,1.6874,1.8185,1.4484,0.84699,0.75519,-0.32086,-0.24717,0.18585,-1.4483,-0.29801,-0.089663,-2.2796,-0.60233,1.2852,0.10762,-0.67895
-0.51779,-0.38309,-0.56555,-1.1074,1.4287,1.5858,-2.0252,-1.6346,2.1291,1.6124,0.6729,-0.5481,-1.4021,1.3057,1.0892,-0.95932,-1.9664,0.98344,0.71414,-0.26861
-0.37382,-0.013531,-0.15912,-0.51262,-0.16172,-0.033799,-0.95076,-0.58873,1.7645,-0.96302,-0.65657,-0.11801,-0.60144,1.3768,-0.78216,-1.235,1.8164,-1.2329,0.37414,-0.64939
0.18518,0.75277,-0.16355,-1.4126,1.4018,-0.55723,0.17103,-0.567,1.4417,0.40747,-0.90502,1.0049,2.4196,-0.087416,-2.5588,0.18888,-0.095188,-1.7503,0.482,0.13386
1.9941,-0.66223,-1.7287,0.42679,0.7656,-0.4635,-1.5266,-0.74622,1.5183,-1.119,-0.089882,0.48313,0.12826,2.3194,-1.546,0.040779,-1.5884,-1.3381,0.42215,-0.19169
0.2133,-1.833,0.40017,-1.0415,0.23882,-0.41892,-0.17066,0.55173,0.079954,1.1689,-0.24456,0.21292,-0.85301,1.0864,-1.5808,-0.14482,-2.8929,1.2174,1.0273,0.045451
-1.0224,-0.20692,0.30346,-0.21341,0.83852,0.1856,0.16619,-1.7292,1.4095,-1.5605,0.44625,-0.50553,2.418,-0.11071,-1.6292,-1.036,-0.18164,-1.3475,-1.295,-0.18748
-0.35064,-0.85527,-0.37935,-0.045792,-2.436,-0.03423,0.07236,-3.0459,-0.45812,0.28139,-1.5967,0.63523,-0.095228,-0.79886,0.23,-1.9738,0.16931,-1.1015,0.071629,1.9881
-0.44349,0.080699,-0.19827,-0.43282,1.1884,1.6506,-1.1369,-1.6947,0.58283,0.70858,0.54091,1.1428,-0.18697,0.38878,0.13436,-1.5688,2.9448,0.68193,-0.8432,-0.70886
1.2676,-0.99853,-1.0901,1.1248,-0.15746,-1.4906,1.6037,-0.67947,-0.85467,-0.25412,-0.82215,0.28244,-0.6384,-1.184,-0.43563,-0.29272,-2.295,0.14746,1.3195,0.029232
1.574,1.0876,1.138,-0.66855,-2.6567,0.82783,2.3671,-0.51948,-0.5203,-0.91178,-0.7088,1.809,2.7628,-1.2657,-0.79241,1.4579,1.0463,-0.32434,-0.46093,0.65712
1.4528,-0.96407,1.3794,2.8155,-0.2745,-0.84549,0.15228,1.0373,-0.62827,0.38281,0.07459,-0.89728,-0.44017,-0.37708,0.99031,0.14684,-3.0412,0.98011,-0.11174,1.3611
-0.93652,1.2013,2.454,0.14465,1.3791,-0.76057,-0.91241,1.6125,-1.7869,1.4144,0.30595,1.5276,1.1012,0.71766,0.84901,0.4624,0.19912,-0.79292,-0.36853,2.6636
-0.87352,0.47847,1.8961,-3.0144,0.11464,2.7838,-1.8851,-1.833,0.14042,1.3067,0.30163,-0.75457,-1.435,2.8764,-1.4818,-2.4263,0.77655,-0.30776,-0.47134,1.0315
0.0061582,-0.22952,-0.21411,4.7508,-1.492,-0.90964,1.2265,1.5831,-1.9707,-0.97119,0.21256,1.0633,-2.2454,0.73963,2.0187,1.8205,-1.1762,0.93121,-1.3707,1.085
-1.992,1.1114,-0.82839,0.23408,1.5479,0.7664,-0.40208,-0.70881,-0.13403,-1.0083,0.69344,-0.052914,0.37527,-0.37026,0.29603,-0.098587,0.51911,1.6818,0.88865,-1.3892
-2.1235,-0.93448,-0.57332,1.3792,0.61858,-2.1984,0.39311,1.6171,-0.51557,-1.7713,-0.26303,0.61253,-1.9398,-0.32807,-0.58001,1.082,-3.4837,0.32653,-0.71437,1.613
0.25073,0.38516,-0.023284,0.48202,0.15031,-0.52278,0.66766,2.4132,-1.4049,-0.99678,-0.73609,0.16741,0.59669,-0.22166,-1.658,3.7236,1.0548,0.64932,-0.76857,0.4062
1.698,-0.18292,-0.55818,1.3873,-0.14532,1.0996,2.3135,-0.67591,-0.85995,-1.4013,-1.3892,1.8147,0.17597,-0.47055,2.0647,-0.20376,-0.1305,0.070503,-1.1714,0.72905
-1.6377,0.026965,0.082211,0.41718,-0.36758,0.33372,2.2902,-0.4351,-0.03196,-1.5627,0.019994,-0.82163,-0.52103,-0.47479,0.72824,0.92444,0.72244,-1.797,0.69815,0.75974
-0.29556,1.4506,0.3646,1.3729,0.0054022,-1.2332,1.2768,1.2816,-1.2036,-0.67105,-2.1639,2.7371,-0.52152,-1.726,-0.4744,3.1911,-1.0834,-0.45296,-1.8178,1.8217
1.033,0.55528,-0.19332,-1.4609,0.25322,0.78523,-0.91867,-0.57454,-0.49186,-0.12402,1.6891,-1.6185,-0.79678,0.14547,0.50155,-2.1439,1.1318,-1.0659,0.51024,-0.52966
0.3221,0.30957,-2.4542,-1.0986,0.19247,-0.236,0.46081,-0.24568,1.1942,0.35215,-1.3939,0.91419,-0.52178,0.29472,-1.4281,-1.7012,-0.12402,1.2383,-1.4501,2.239
-1.6083,0.61829,1.0651,0.57917,1.9395,-0.25045,-0.55953,0.027193,0.41431,2.273,-0.76392,0.1051,0.27841,-1.0002,-1.1755,0.94767,0.51999,0.14073,-0.27323,0.15059
1.1979,-0.32926,-1.0354,1.0406,0.11055,1.7741,-1.5904,-0.49456,-1.6172,0.84997,-0.24058,1.0066,-0.99521,-0.25835,2.2612,-0.72238,-1.253,1.3265,-1.2284,-1.1001
-0.40432,-0.57541,-0.56659,0.52025,-0.94109,-2.7068,0.98577,-0.092465,-0.075497,0.18494,-0.4694,0.98392,-1.1747,-1.4682,1.5978,-0.0073686,-0.56149,1.0766,0.43053,0.56466
-0.095519,0.16954,0.58994,-1.774,0.12503,2.587,1.0379,-1.4156,0.6658,1.0533,2.9667,-0.21049,0.045638,0.54256,-0.48736,-0.27503,0.33941,1.7748,-2.1889,-2.2223
-1.2337,1.8471,1.5919,0.67993,0.95654,-1.1229,-2.0694,1.2791,0.55777,0.07806,1.4191,-0.42981,0.63567,0.43681,-0.023408,0.50289,0.68642,0.97117,1.1754,0.36612
-1.7425,-0.5938,0.89174,-1.4184,0.60859,-1.6274,-1.7075,1.9951,1.569,-0.044904,0.75855,-0.57732,-0.83771,2.4851,-1.7528,0.088657,-0.34788,-0.088661,1.0099,0.17343
0.53232,-0.4303,0.96601,-0.70698,-0.31794,-0.28193,2.4087,1.5004,-0.28095,-1.5542,-0.008332,-0.5144,-0.26544,-1.1273,-0.6458,1.1205,1.2533,-2.7357,-1.197,1.5664
0.10328,-1.1852,-1.0383,0.045522,2.5345,-1.8635,-0.26852,0.13232,0.33986,1.7872,-0.53486,1.4733,0.98372,-1.0839,0.74897,0.063542,-0.50516,-0.096338,-1.4056,1.7071
-0.53098,-0.65901,-0.193,1.0217,-1.8503,-2.3655,1.9704,-1.6843,-1.1442,0.4724,-1.0405,0.31363,1.4261,-1.5669,0.74175,2.5696,-1.29,0.20646,0.72217,1.4023
-0.43231,0.90613,0.58282,-1.8543,0.3539,-0.98151,-1.1645,0.72422,2.2439,1.3972,-0.62323,1.6742,1.6398,-0.77743,0.28105,-0.6591,1.3552,0.62223,-0.27912,-0.5956
-2.6062,0.78175,1.0992,-1.7488,1.6107,1.0099,-1.2826,-1.9978,-0.82752,2.6851,-2.0996,-1.081,-0.18614,0.024813,-0.0081904,-1.204,2.6162,0.11379,-1.9222,2.0579
1.5816,-1.0743,-0.22369,-0.60341,-2.3233,-0.070171,2.0598,-0.4507,-1.7274,-0.72194,1.6287,-0.60711,-0.019293,-2.129,0.87381,-0.33053,-2.3034,-1.6015,2.5888,-0.66244
0.51962,0.66674,-1.1936,0.27676,0.16443,-1.7434,0.82696,1.0323,0.30447,-1.4919,-0.44635,0.89246,-1.8049,-0.28391,-1.4246,1.3138,-0.33606,-2.1962,1.7903,2.361
2.5063,0.074435,-0.58898,-0.28458,-1.5355,-1.0461,0.95128,1.5868,0.47194,-0.18175,2.7628,-0.40829,-3.078,-1.5776,0.79698,1.8052,-1.8115,0.4345,-0.80195,-0.3685
1.6934,-0.41295,1.88,-0.30674,-2.2243,0.099599,0.80507,1.6802,1.1212,-0.93925,-0.10741,0.48298,1.0454,-0.58516,1.3245,0.89018,0.20809,-2.1659,1.9676,0.069593
-0.83122,-1.9943,1.814,1.3972,0.69661,-0.46585,0.80661,-0.16624,-1.6752,2.3626,0.18113,1.1509,-0.68916,0.24469,1.2111,-0.09651,0.74985,-1.7409,-0.52966,1.0591
0.86492,-1.652,0.92995,-0.84052,0.28902,-0.2043,-0.083499,0.19599,-0.86946,0.44973,-0.57865,-0.083953,0.62515,-0.23742,0.43197,-0.063411,0.89118,0.71986,-0.85286,-0.53338
1.0349,-0.35273,-2.3841,0.75034,0.95779,1.4123,0.50419,-1.4185,-0.53183,-0.214,-0.63236,-0.92868,1.4157,-1.6489,0.78838,-1.1156,1.6862,-2.2983,0.20633,-1.1721
-2.1548,-0.84932,1.3146,1.6006,1.3762,-2.7065,0.50809,3.0621,0.22907,1.5115,-3.9127,1.9496,0.63482,-1.9017,-0.4427,2.5335,-2.3066,0.5066,-1.6428,1.1806
-0.76818,0.41795,-0.78483,-1.3673,0.18671,-1.781,0.5285,0.42661,1.0556,0.93302,0.086092,0.79455,0.49282,-2.4282,0.17329,-0.41355,-0.36875,1.5945,-1.3575,-0.78235
